customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,order_count,total_spend,avg_order_value,ticket_count,order_count_bin,return_rate,return_rate_bin,ticket_count_bin,session_count,session_bin,campaigns_received
CUST01790,2024-10-12,Tier 2,35-44,Marketplace,,Hair Care,Dry,Yes,2025-09-30,1,train,3,1750.7,583.5666666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01791,2024-08-17,Tier 1,18-24,Marketplace,,Fragrance,,No,2025-09-30,1,train,2,516.61,258.305,0.0,2,0.0,0%,0,1,1-2,1
CUST01792,2025-08-24,Tier 3,25-34,Marketplace,,Baby Care,Normal,Yes,2025-09-30,0,test,2,1461.82,730.91,0.0,2,0.0,0%,0,1,1-2,1
CUST01793,2024-12-14,Tier 2,18-24,Referral,,Baby Care,Sensitive,Yes,2025-09-30,1,train,4,5185.16,1296.29,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01794,2025-06-13,Tier 2,25-34,Influencer,Silver,Makeup,Normal,Yes,2025-09-30,0,train,3,2241.93,747.31,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01795,2025-05-17,Tier 2,25-34,Google Search,,Wellness,,Yes,2025-09-30,1,train,1,1266.99,1266.99,1.0,1,0.0,0%,1,1,1-2,1
CUST01796,2025-08-20,Tier 2,25-34,Marketplace,Silver,Baby Care,Oily,No,2025-09-30,1,train,1,500.81,500.81,0.0,1,0.0,0%,0,1,1-2,1
CUST01797,2025-04-07,Tier 2,35-44,Influencer,Silver,Baby Care,Sensitive,No,2025-09-30,1,train,1,1593.85,1593.85,1.0,1,1.0,>50%,1,1,1-2,1
CUST01798,2024-07-30,Tier 2,25-34,Instagram,Platinum,Wellness,Oily,Yes,2025-09-30,1,train,4,3577.66,894.415,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01799,2025-05-29,Tier 2,25-34,Referral,Silver,Baby Care,Normal,No,2025-09-30,1,validation,1,659.32,659.32,1.0,1,0.0,0%,1,1,1-2,1
CUST01800,2024-12-10,Tier 3,25-34,Instagram,Silver,Baby Care,,Yes,2025-09-30,1,test,1,507.22,507.22,0.0,1,0.0,0%,0,1,1-2,1
CUST01801,2025-08-13,Tier 1,18-24,Referral,,Hair Care,Dry,Yes,2025-09-30,1,train,1,371.61,371.61,1.0,1,0.0,0%,1,1,1-2,1
CUST01802,2024-11-16,Tier 2,35-44,Instagram,Silver,Wellness,Oily,No,2025-09-30,1,train,3,1461.8,487.26666666666665,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01803,2024-01-21,Tier 1,35-44,Referral,Silver,Skin Care,Dry,No,2025-09-30,0,test,4,2673.93,668.4825,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01804,2024-11-10,Tier 3,18-24,Google Search,,Hair Care,Normal,Yes,2025-09-30,1,train,3,1552.45,517.4833333333333,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01805,2025-05-29,Tier 1,35-44,Google Search,Gold,Skin Care,,Yes,2025-09-30,1,train,1,433.16,433.16,0.0,1,0.0,0%,0,1,1-2,1
CUST01806,2025-06-27,Tier 1,25-34,Google Search,Gold,Skin Care,,Yes,2025-09-30,0,train,3,1433.8600000000001,477.9533333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01807,2024-12-27,Tier 2,25-34,Marketplace,Silver,Baby Care,Combination,Yes,2025-09-30,0,train,4,3703.79,925.9475,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST01808,2024-03-29,Tier 3,25-34,Organic,,Hair Care,Dry,Yes,2025-09-30,0,train,8,6870.57,858.82125,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01809,2024-09-09,Tier 2,25-34,Instagram,,Hair Care,Dry,Yes,2025-09-30,0,train,8,7857.91,982.23875,1.0,6-10,0.125,11-25%,1,1,1-2,1
CUST01810,2025-08-31,Tier 2,25-34,Google Search,,Wellness,Sensitive,Yes,2025-09-30,0,train,4,1668.1399999999999,417.03499999999997,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01811,2025-02-26,Tier 3,18-24,Marketplace,Silver,Wellness,Sensitive,Yes,2025-09-30,0,train,6,4863.08,810.5133333333333,3.0,6-10,0.0,0%,3-4,1,1-2,1
CUST01812,2024-11-02,Tier 1,25-34,Influencer,Platinum,Skin Care,,Yes,2025-09-30,0,train,6,3399.87,566.645,0.0,6-10,0.16666666666666666,11-25%,0,1,1-2,1
CUST01813,2024-09-27,Tier 1,18-24,Referral,Gold,Hair Care,Oily,Yes,2025-09-30,0,train,6,4038.11,673.0183333333333,1.0,6-10,0.16666666666666666,11-25%,1,1,1-2,1
CUST01814,2025-08-15,Tier 1,25-34,Instagram,,Hair Care,Oily,Yes,2025-09-30,0,validation,3,1606.9,535.6333333333333,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01815,2025-09-13,Tier 2,25-34,Instagram,,Hair Care,Sensitive,No,2025-09-30,0,test,2,2514.74,1257.37,0.0,2,0.0,0%,0,1,1-2,1
CUST01816,2024-12-25,Tier 2,18-24,Organic,Silver,Baby Care,Combination,Yes,2025-09-30,1,train,1,507.79,507.79,0.0,1,0.0,0%,0,1,1-2,1
CUST01817,2024-01-22,Tier 2,25-34,Referral,,Skin Care,Oily,No,2025-09-30,1,train,7,5667.97,809.71,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01818,2024-02-05,Tier 3,18-24,Marketplace,Silver,Wellness,Normal,Yes,2025-09-30,1,train,5,3080.04,616.008,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01819,2025-06-08,Tier 1,25-34,Google Search,Silver,Hair Care,Sensitive,Yes,2025-09-30,1,train,2,1750.5700000000002,875.2850000000001,2.0,2,0.5,26-50%,2,1,1-2,1
CUST01820,2024-04-25,Tier 1,45+,Referral,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,13,9193.23,707.1715384615384,4.0,11+,0.0,0%,3-4,1,1-2,1
CUST01821,2024-06-19,Tier 3,45+,Instagram,Gold,Fragrance,Dry,No,2025-09-30,1,train,5,3708.96,741.792,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01822,2025-04-17,Tier 1,18-24,Google Search,,Makeup,Combination,Yes,2025-09-30,0,train,5,4482.68,896.5360000000001,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01823,2024-06-12,Tier 3,25-34,Google Search,,Skin Care,Normal,Yes,2025-09-30,0,validation,5,4992.96,998.592,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01824,2024-05-27,Tier 1,18-24,Influencer,,Makeup,Normal,Yes,2025-09-30,1,train,5,5499.38,1099.876,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01825,2025-08-11,Tier 1,25-34,Google Search,Platinum,Fragrance,Dry,Yes,2025-09-30,0,train,2,1127.7199999999998,563.8599999999999,1.0,2,0.0,0%,1,1,1-2,1
CUST01826,2024-08-07,Tier 1,18-24,Referral,Silver,Skin Care,Sensitive,Yes,2025-09-30,1,test,5,3208.37,641.674,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01827,2025-05-01,Tier 2,18-24,Referral,Silver,Skin Care,Dry,No,2025-09-30,0,test,4,1887.82,471.955,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01828,2025-02-04,Tier 1,35-44,Instagram,,Skin Care,Normal,Yes,2025-09-30,1,train,3,1876.83,625.61,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01829,2024-01-31,Tier 2,18-24,Instagram,Gold,Baby Care,Oily,Yes,2025-09-30,1,train,7,4605.35,657.907142857143,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01830,2024-02-05,Tier 1,25-34,Instagram,,Fragrance,Normal,Yes,2025-09-30,1,train,4,2433.02,608.255,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01831,2025-05-22,Tier 1,18-24,Organic,,Fragrance,,No,2025-09-30,0,train,3,2174.13,724.71,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01832,2024-04-23,Tier 2,25-34,Influencer,,Fragrance,Combination,Yes,2025-09-30,1,train,5,5038.610000000001,1007.7220000000001,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01833,2024-08-18,Tier 1,35-44,Organic,Gold,Skin Care,Dry,Yes,2025-09-30,0,train,8,5277.49,659.68625,0.0,6-10,0.125,11-25%,0,1,1-2,1
CUST01834,2025-08-24,Tier 1,25-34,Influencer,Gold,Makeup,Oily,Yes,2025-09-30,0,test,3,2057.24,685.7466666666666,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01835,2025-04-30,Tier 1,35-44,Instagram,Silver,Hair Care,,Yes,2025-09-30,1,train,1,710.25,710.25,0.0,1,0.0,0%,0,1,1-2,1
CUST01836,2024-03-21,Tier 2,25-34,Google Search,,Wellness,,Yes,2025-09-30,1,validation,6,3567.04,594.5066666666667,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01837,2025-07-07,Tier 1,25-34,Instagram,,Makeup,Sensitive,No,2025-09-30,1,train,1,441.28,441.28,0.0,1,0.0,0%,0,1,1-2,1
CUST01838,2025-03-16,Tier 1,25-34,Marketplace,,Baby Care,Normal,No,2025-09-30,1,train,2,775.96,387.98,0.0,2,0.0,0%,0,1,1-2,1
CUST01839,2025-06-10,Tier 1,35-44,Referral,Platinum,Wellness,Normal,Yes,2025-09-30,0,train,5,2904.01,580.802,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01840,2024-08-24,Tier 2,25-34,Influencer,Platinum,Skin Care,Oily,Yes,2025-09-30,0,train,4,2778.5,694.625,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01841,2024-11-03,Tier 1,18-24,Marketplace,Silver,Wellness,Dry,Yes,2025-09-30,0,validation,7,5325.389999999999,760.7699999999999,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01842,2024-11-29,Tier 1,45+,Google Search,,Hair Care,Oily,Yes,2025-09-30,1,validation,1,1332.91,1332.91,0.0,1,0.0,0%,0,1,1-2,1
CUST01843,2024-11-22,Tier 1,25-34,Marketplace,,Skin Care,Dry,Yes,2025-09-30,0,train,3,3230.01,1076.67,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01844,2024-01-15,Tier 1,25-34,Organic,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,8,5250.11,656.26375,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01845,2025-02-16,Tier 2,25-34,Marketplace,,Baby Care,Normal,No,2025-09-30,1,train,1,545.67,545.67,0.0,1,0.0,0%,0,1,1-2,1
CUST01846,2024-01-24,Tier 3,25-34,Instagram,,Makeup,Dry,No,2025-09-30,1,train,7,4758.75,679.8214285714286,4.0,6-10,0.0,0%,3-4,1,1-2,1
CUST01847,2025-08-18,Tier 3,35-44,Referral,,Makeup,Oily,Yes,2025-09-30,0,train,2,1729.73,864.865,0.0,2,0.0,0%,0,1,1-2,1
CUST01848,2024-03-25,Tier 3,45+,Referral,,Skin Care,Dry,Yes,2025-09-30,0,train,6,5463.58,910.5966666666667,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01849,2025-08-26,Tier 2,25-34,Google Search,,Skin Care,Dry,No,2025-09-30,0,test,2,755.23,377.615,0.0,2,0.0,0%,0,1,1-2,1
CUST01850,2024-11-21,Tier 2,18-24,Marketplace,Silver,Hair Care,Dry,No,2025-09-30,0,train,4,2045.6,511.4,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01851,2024-07-12,Tier 3,25-34,Marketplace,,Skin Care,Dry,Yes,2025-09-30,1,train,1,289.22,289.22,0.0,1,0.0,0%,0,1,1-2,1
CUST01852,2025-08-11,Tier 1,25-34,Marketplace,Silver,Fragrance,Combination,Yes,2025-09-30,1,train,1,572.93,572.93,1.0,1,0.0,0%,1,1,1-2,1
CUST01853,2024-09-30,Tier 2,35-44,Organic,Silver,Baby Care,Oily,Yes,2025-09-30,1,test,6,3611.41,601.9016666666666,3.0,6-10,0.16666666666666666,11-25%,3-4,1,1-2,1
CUST01854,2025-04-02,Tier 2,25-34,Influencer,,Fragrance,Dry,Yes,2025-09-30,1,test,2,1301.87,650.935,0.0,2,0.0,0%,0,1,1-2,1
CUST01855,2024-11-28,Tier 2,45+,Organic,,Wellness,Combination,Yes,2025-09-30,0,train,5,4629.85,925.97,3.0,3-5,0.0,0%,3-4,1,1-2,1
CUST01856,2024-01-18,Tier 1,18-24,Marketplace,Platinum,Baby Care,Dry,Yes,2025-09-30,1,train,3,1379.79,459.93,3.0,3-5,0.6666666666666666,>50%,3-4,1,1-2,1
CUST01857,2024-03-12,Tier 3,25-34,Influencer,,Skin Care,,No,2025-09-30,1,train,9,5573.32,619.2577777777777,5.0,6-10,0.0,0%,5+,1,1-2,1
CUST01858,2025-09-08,Tier 1,18-24,Referral,,Skin Care,Normal,Yes,2025-09-30,0,test,3,1371.99,457.33,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01859,2024-06-28,Tier 3,18-24,Referral,Platinum,Baby Care,Oily,Yes,2025-09-30,0,train,5,3473.82,694.764,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01860,2025-06-29,Tier 1,35-44,Marketplace,,Hair Care,,No,2025-09-30,0,train,3,1262.77,420.92333333333335,2.0,3-5,0.3333333333333333,26-50%,2,1,1-2,1
CUST01861,2024-11-08,Tier 3,25-34,Influencer,,Skin Care,,Yes,2025-09-30,0,train,4,3165.46,791.365,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01862,2024-12-06,Tier 1,25-34,Marketplace,Silver,Wellness,,Yes,2025-09-30,0,train,4,4513.64,1128.41,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01863,2025-03-07,Tier 3,18-24,Referral,,Hair Care,Oily,No,2025-09-30,1,train,1,530.13,530.13,0.0,1,0.0,0%,0,1,1-2,1
CUST01864,2025-02-07,Tier 1,25-34,Google Search,,Fragrance,Sensitive,No,2025-09-30,0,validation,3,1705.88,568.6266666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01865,2024-10-09,Tier 3,45+,Marketplace,,Wellness,Normal,Yes,2025-09-30,1,train,3,1867.7600000000002,622.5866666666667,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01866,2025-04-29,Tier 1,25-34,Instagram,,Skin Care,Oily,Yes,2025-09-30,1,train,1,510.52,510.52,1.0,1,0.0,0%,1,1,1-2,1
CUST01867,2025-05-27,Tier 3,25-34,Influencer,,Hair Care,Sensitive,No,2025-09-30,0,train,2,993.32,496.66,0.0,2,0.0,0%,0,1,1-2,1
CUST01868,2025-01-22,Tier 3,25-34,Instagram,,Baby Care,Sensitive,Yes,2025-09-30,1,train,3,26057.29,8685.763333333334,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01869,2024-06-25,Tier 1,18-24,Marketplace,Silver,Baby Care,Oily,No,2025-09-30,0,train,9,5857.74,650.86,1.0,6-10,0.1111111111111111,11-25%,1,1,1-2,1
CUST01870,2024-07-19,Tier 1,25-34,Instagram,,Fragrance,Combination,Yes,2025-09-30,0,test,5,4533.36,906.6719999999999,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01871,2025-05-27,Tier 2,35-44,Instagram,,Hair Care,Normal,No,2025-09-30,1,validation,1,1448.69,1448.69,1.0,1,0.0,0%,1,1,1-2,1
CUST01872,2024-01-19,Tier 1,25-34,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,0,train,8,5314.91,664.36375,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01873,2024-07-09,Tier 1,25-34,Marketplace,,Baby Care,Normal,Yes,2025-09-30,0,train,7,3448.67,492.6671428571429,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01874,2025-06-01,Tier 3,25-34,Instagram,,Makeup,Oily,Yes,2025-09-30,0,train,2,1371.8600000000001,685.9300000000001,0.0,2,0.0,0%,0,1,1-2,1
CUST01875,2024-02-20,Tier 3,18-24,Instagram,,Skin Care,Combination,No,2025-09-30,1,train,7,3162.7799999999997,451.82571428571424,2.0,6-10,0.0,0%,2,1,1-2,1
CUST01876,2024-04-11,Tier 2,25-34,Marketplace,,Makeup,Oily,No,2025-09-30,1,train,5,4129.84,825.9680000000001,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01877,2024-12-29,Tier 2,35-44,Marketplace,,Hair Care,Oily,Yes,2025-09-30,0,test,5,4183.82,836.7639999999999,2.0,3-5,0.2,11-25%,2,1,1-2,1
CUST01878,2025-06-20,Tier 1,25-34,Instagram,,Skin Care,Combination,Yes,2025-09-30,1,validation,1,314.15,314.15,0.0,1,0.0,0%,0,1,1-2,1
CUST01879,2025-04-28,Tier 2,45+,Marketplace,Gold,Baby Care,Oily,Yes,2025-09-30,1,train,1,709.74,709.74,1.0,1,1.0,>50%,1,1,1-2,1
CUST01880,2024-08-20,Tier 3,25-34,Instagram,,Makeup,Oily,No,2025-09-30,1,train,4,1569.8400000000001,392.46000000000004,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01881,2024-07-26,Tier 3,35-44,Marketplace,Platinum,Skin Care,Combination,No,2025-09-30,0,test,6,3481.1,580.1833333333333,4.0,6-10,0.0,0%,3-4,1,1-2,1
CUST01882,2024-02-11,Tier 1,25-34,Organic,Gold,Skin Care,Sensitive,Yes,2025-09-30,1,validation,2,965.8,482.9,0.0,2,0.0,0%,0,1,1-2,1
CUST01883,2024-12-26,Tier 3,25-34,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,0,train,6,3559.8500000000004,593.3083333333334,1.0,6-10,0.16666666666666666,11-25%,1,1,1-2,1
CUST01884,2024-07-09,Tier 3,18-24,Google Search,,Wellness,Normal,Yes,2025-09-30,1,train,3,2372.63,790.8766666666667,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01885,2025-02-11,Tier 1,35-44,Organic,Silver,Hair Care,Combination,Yes,2025-09-30,0,train,6,3648.76,608.1266666666667,1.0,6-10,0.16666666666666666,11-25%,1,1,1-2,1
CUST01886,2025-01-08,Tier 3,35-44,Influencer,,Skin Care,Oily,No,2025-09-30,1,train,2,948.26,474.13,0.0,2,0.0,0%,0,1,1-2,1
CUST01887,2024-01-05,Tier 1,25-34,Instagram,,Wellness,,Yes,2025-09-30,1,train,6,3354.62,559.1033333333334,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01888,2024-08-04,Tier 2,35-44,Marketplace,Gold,Baby Care,Sensitive,Yes,2025-09-30,0,test,7,3619.24,517.0342857142857,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01889,2024-11-04,Tier 2,45+,Marketplace,Silver,Fragrance,Sensitive,No,2025-09-30,0,train,3,2445.84,815.2800000000001,0.0,3-5,0.3333333333333333,26-50%,0,1,1-2,1
CUST01890,2025-01-21,Tier 1,25-34,Organic,,Hair Care,Sensitive,Yes,2025-09-30,1,train,1,416.76,416.76,0.0,1,0.0,0%,0,1,1-2,1
CUST01891,2024-12-03,Tier 2,25-34,Instagram,,Fragrance,Sensitive,No,2025-09-30,1,train,2,3614.49,1807.245,2.0,2,0.0,0%,2,1,1-2,1
CUST01892,2025-06-01,Tier 2,35-44,Referral,Gold,Hair Care,Dry,Yes,2025-09-30,0,train,2,923.6999999999999,461.84999999999997,0.0,2,0.0,0%,0,1,1-2,1
CUST01893,2024-05-20,Tier 1,25-34,Referral,,Fragrance,Dry,Yes,2025-09-30,0,train,5,3337.38,667.476,2.0,3-5,0.0,0%,2,1,1-2,1
CUST01894,2024-12-15,Tier 1,25-34,Organic,Silver,Makeup,Normal,Yes,2025-09-30,1,train,4,3166.55,791.6375,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01895,2024-10-26,Tier 2,25-34,Influencer,Silver,Hair Care,Combination,Yes,2025-09-30,1,train,1,1344.42,1344.42,0.0,1,0.0,0%,0,1,1-2,1
CUST01896,2025-04-16,Tier 3,18-24,Referral,,Fragrance,,Yes,2025-09-30,0,train,2,849.76,424.88,0.0,2,0.0,0%,0,1,1-2,1
CUST01897,2024-03-03,Tier 2,18-24,Google Search,,Skin Care,Dry,No,2025-09-30,0,train,7,5033.2699999999995,719.0385714285713,1.0,6-10,0.0,0%,1,1,1-2,1
CUST01898,2024-11-28,Tier 2,35-44,Google Search,,Skin Care,Sensitive,No,2025-09-30,1,train,1,829.18,829.18,0.0,1,0.0,0%,0,1,1-2,1
CUST01899,2025-04-06,Tier 2,18-24,Google Search,,Hair Care,Sensitive,Yes,2025-09-30,1,train,2,1576.16,788.08,1.0,2,0.0,0%,1,1,1-2,1
CUST01900,2024-05-27,Tier 1,25-34,Organic,,Hair Care,,Yes,2025-09-30,0,test,10,6738.13,673.813,1.0,6-10,0.1,1-10%,1,1,1-2,1
CUST01901,2025-01-01,Tier 1,25-34,Referral,Silver,Fragrance,Normal,Yes,2025-09-30,1,train,3,2344.37,781.4566666666666,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01902,2025-06-13,Tier 2,45+,Google Search,Silver,Skin Care,,Yes,2025-09-30,0,train,3,1130.94,376.98,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01903,2024-01-27,Tier 3,35-44,Marketplace,,Skin Care,Combination,No,2025-09-30,0,train,9,5606.46,622.94,4.0,6-10,0.2222222222222222,11-25%,3-4,1,1-2,1
CUST01904,2025-03-15,Tier 2,45+,Google Search,Silver,Makeup,Combination,Yes,2025-09-30,0,validation,4,3741.26,935.315,3.0,3-5,0.25,11-25%,3-4,1,1-2,1
CUST01905,2025-05-26,Tier 1,35-44,Instagram,Gold,Baby Care,Oily,Yes,2025-09-30,0,train,4,2668.83,667.2075,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01906,2025-05-03,Tier 1,18-24,Organic,,Skin Care,Oily,Yes,2025-09-30,0,test,2,975.0,487.5,0.0,2,0.0,0%,0,1,1-2,1
CUST01907,2024-04-18,Tier 3,35-44,Organic,Silver,Hair Care,Normal,Yes,2025-09-30,0,test,6,3723.8199999999997,620.6366666666667,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01908,2024-10-28,Tier 3,18-24,Google Search,,Fragrance,Combination,Yes,2025-09-30,1,test,3,1025.52,341.84,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01909,2025-03-11,Tier 1,45+,Marketplace,Silver,Skin Care,Dry,No,2025-09-30,0,train,2,1299.92,649.96,0.0,2,0.5,26-50%,0,1,1-2,1
CUST01910,2024-01-15,Tier 3,18-24,Google Search,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,5,2642.55,528.51,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01911,2024-01-20,Tier 3,45+,Instagram,Gold,Hair Care,Oily,No,2025-09-30,0,train,10,6891.04,689.104,2.0,6-10,0.1,1-10%,2,1,1-2,1
CUST01912,2024-07-22,Tier 1,18-24,Referral,,Skin Care,Normal,Yes,2025-09-30,0,test,5,2488.9700000000003,497.79400000000004,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01913,2024-10-12,Tier 2,35-44,Google Search,,Baby Care,Normal,Yes,2025-09-30,1,validation,1,422.52,422.52,0.0,1,0.0,0%,0,1,1-2,1
CUST01914,2024-06-09,Tier 2,35-44,Marketplace,Platinum,Hair Care,,Yes,2025-09-30,0,train,7,6013.65,859.092857142857,2.0,6-10,0.14285714285714285,11-25%,2,1,1-2,1
CUST01915,2024-06-10,Tier 2,45+,Referral,,Fragrance,Oily,No,2025-09-30,1,train,4,3357.25,839.3125,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01916,2025-07-30,Tier 1,35-44,Organic,Silver,Hair Care,,Yes,2025-09-30,0,train,3,1477.4,492.4666666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01917,2024-11-07,Tier 1,25-34,Referral,Silver,Baby Care,Sensitive,Yes,2025-09-30,1,test,2,1593.3,796.65,0.0,2,0.0,0%,0,1,1-2,1
CUST01918,2024-11-04,Tier 1,35-44,Referral,,Hair Care,Oily,Yes,2025-09-30,1,train,4,3621.08,905.27,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01919,2025-08-01,Tier 3,45+,Marketplace,,Makeup,Sensitive,No,2025-09-30,0,train,2,1871.4899999999998,935.7449999999999,0.0,2,0.0,0%,0,1,1-2,1
CUST01920,2024-02-03,Tier 2,25-34,Influencer,Silver,Skin Care,Dry,Yes,2025-09-30,1,validation,4,2814.54,703.635,1.0,3-5,0.25,11-25%,1,1,1-2,1
CUST01921,2024-06-20,Tier 1,25-34,Instagram,,Baby Care,Sensitive,Yes,2025-09-30,1,train,4,2532.17,633.0425,1.0,3-5,0.0,0%,1,1,1-2,1
CUST01922,2024-08-19,Tier 1,45+,Organic,Silver,Skin Care,Combination,Yes,2025-09-30,0,train,4,3374.0299999999997,843.5074999999999,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01923,2024-08-01,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes,2025-09-30,1,train,3,1359.38,453.1266666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01924,2025-07-04,Tier 2,18-24,Marketplace,Platinum,Skin Care,Dry,No,2025-09-30,0,validation,2,703.29,351.645,0.0,2,0.0,0%,0,1,1-2,1
CUST01925,2025-08-16,Tier 3,18-24,Marketplace,,Wellness,Normal,Yes,2025-09-30,0,test,3,1610.02,536.6733333333333,0.0,3-5,0.3333333333333333,26-50%,0,1,1-2,1
CUST01926,2025-05-23,Tier 1,25-34,Referral,Silver,Skin Care,Oily,No,2025-09-30,1,train,1,449.37,449.37,0.0,1,0.0,0%,0,1,1-2,1
CUST01927,2024-04-05,Tier 3,25-34,Google Search,Platinum,Skin Care,Dry,Yes,2025-09-30,1,train,3,3362.8999999999996,1120.9666666666665,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01928,2025-01-16,Tier 1,25-34,Influencer,Gold,Skin Care,Sensitive,Yes,2025-09-30,0,train,5,2986.37,597.274,1.0,3-5,0.2,11-25%,1,1,1-2,1
CUST01929,2025-01-27,Tier 3,18-24,Marketplace,Gold,Hair Care,Combination,No,2025-09-30,1,validation,2,735.4100000000001,367.70500000000004,0.0,2,0.0,0%,0,1,1-2,1
CUST01930,2025-06-29,Tier 1,45+,Instagram,,Skin Care,Oily,Yes,2025-09-30,0,train,3,1579.7,526.5666666666667,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01931,2024-11-21,Tier 1,18-24,Organic,,Baby Care,Sensitive,Yes,2025-09-30,0,train,4,2261.88,565.47,0.0,3-5,0.0,0%,0,1,1-2,1
CUST01932,2025-08-28,Tier 1,25-34,Referral,Platinum,Hair Care,,Yes,2025-09-30,0,train,2,2839.42,1419.71,0.0,2,0.0,0%,0,1,1-2,1
CUST01933,2024-08-29,Tier 1,35-44,Organic,,Wellness,Oily,Yes,2025-09-30,1,train,6,3230.78,538.4633333333334,0.0,6-10,0.0,0%,0,1,1-2,1
CUST01934,2025-07-09,Tier 1,25-34,Referral,,Baby Care,Dry,No,2025-09-30,0,validation,2,1101.81,550.905,0.0,2,0.0,0%,0,1,1-2,1
CUST01935,2025-03-16,Tier 1,25-34,Marketplace,,Hair Care,,Yes,2025-09-30,1,train,1,308.98,308.98,0.0,1,0.0,0%,0,1,1-2,1
CUST01936,2025-06-16,Tier 2,25-34,Organic,Silver,Baby Care,,Yes,2025-09-30,0,train,2,1160.81,580.405,0.0,2,0.0,0%,0,1,1-2,1
CUST01937,2025-05-04,Tier 3,18-24,Instagram,,Hair Care,Dry,Yes,2025-09-30,1,train,1,383.33,383.33,0.0,1,0.0,0%,0,1,1-2,1
CUST01938,2024-11-22,Tier 1,35-44,Marketplace,,Skin Care,Dry,No,2025-09-30,0,train,6,3592.5299999999997,598.755,2.0,6-10,0.3333333333333333,26-50%,2,1,1-2,1
